snapshot_date_id,product_id,warehouse_id,stock_on_hand
881,5026,7,201
180,3610,8,624
47,738,7,2809
214,7620,9,1618
371,7726,8,1669
512,1022,9,2649
646,5511,3,1493
566,313,6,1713
690,1091,9,1504
962,2084,3,185
770,7503,4,1504
791,5315,4,2260
665,4884,9,2013
1030,2327,2,1768
428,5175,1,58
842,3166,1,2595
586,3106,5,897
593,4523,5,2845
87,943,6,685
649,931,6,1491
869,7166,4,2055
161,6465,4,0
1049,2275,9,2163
475,6396,9,2039
376,4996,5,728
1024,4589,7,1624
936,2473,7,0
208,2947,2,225
806,1181,4,701
1065,2368,2,1223
507,4242,3,76
176,4467,5,1077
821,4827,10,339
464,6080,7,2198
607,1886,5,530
956,5247,2,2506
19,1458,7,437
1004,7373,4,1946
309,4996,5,2324
693,5106,9,1818
811,3859,1,2195
1047,5714,3,2743
276,2058,4,2165
683,729,6,578
1076,2320,10,76
463,7605,9,0
355,5881,4,1418
776,2030,1,2333
191,6794,2,2650
178,1924,7,298
801,2403,9,1990
630,1332,7,285
435,7788,6,66
784,5096,7,2610
612,2569,8,1940
73,6784,9,2105
860,540,7,2491
1081,1108,2,134
820,4569,6,1748
813,3623,9,468
1036,1911,6,369
65,4338,2,1208
713,518,1,1014
97,5688,8,65
1044,1251,7,2287
674,1526,9,95
533,3754,4,1848
236,108,6,1425
402,1342,9,1754
1096,6388,4,975
1017,4803,2,19
51,2662,9,1936
258,3561,6,108
339,1789,1,2790
488,7957,8,97
174,3436,5,1304
19,6208,6,2623
80,7203,1,2328
292,3849,10,1037
735,1765,5,2870
101,5717,8,2785
931,4360,6,236
754,466,2,609
162,4912,10,0
508,7265,6,2233
190,6582,2,1325
1041,5162,4,0
492,226,7,0
243,6006,2,2601
761,1642,5,2570
2,2186,6,2889
516,5169,6,2470
38,1151,3,1586
854,1223,7,1398
1009,7496,2,2379
557,3675,2,1418
560,7436,9,283
814,5416,3,2037
801,6911,10,2330
1052,1517,7,1540
693,2584,7,0
410,1954,8,1082
768,6393,1,2616
310,1004,3,617
170,3337,6,251
67,1109,6,0
581,6328,7,1386
829,7229,7,1894
1023,4090,5,1580
706,4742,9,1335
7,5,6,389
334,7671,9,0
85,5130,3,2704
795,1268,10,692
1030,1223,1,2817
588,5445,10,2696
1011,512,4,848
921,7219,10,2718
54,119,4,2154
976,7143,6,0
922,2869,10,1979
393,6367,5,0
591,4321,1,1672
131,2318,8,787
157,2646,9,444
406,5970,2,2410
1040,1544,8,2794
916,3289,3,470
126,7872,5,1666
945,5906,8,1805
734,4552,5,1875
649,3467,6,0
1014,3127,10,528
118,6383,4,2747
1031,7698,7,2458
750,1263,2,1893
98,870,5,1447
436,4917,2,615
177,2726,7,621
724,1258,5,1383
265,4672,9,2077
296,3926,10,321
206,5466,1,0
62,3418,4,1694
1064,2327,1,1421
44,2545,9,1947
618,4697,7,687
107,6684,7,112
686,5499,7,1266
419,4023,6,129
139,7401,1,80
640,5374,8,0
1059,3497,3,69
254,2590,4,687
701,1240,8,2489
727,5769,4,876
797,5170,2,2745
852,7222,2,285
28,7352,3,1492
995,2169,2,489
498,6591,9,2299
1007,905,1,2606
332,3665,10,1997
503,7470,4,1191
619,7730,5,2191
913,2475,6,0
741,4136,4,1403
99,7392,9,2177
1090,1972,5,2970
681,5718,8,314
35,415,2,2975
659,4959,1,0
481,692,8,2356
464,5940,6,1208
735,3396,2,2344
678,5731,8,2188
943,1909,7,919
780,1425,3,0
644,3750,4,1287
1027,3409,7,2994
526,5055,2,387
944,3912,1,2534
935,3945,8,305
190,164,3,1018
32,1044,4,0
964,244,8,2226
511,4721,9,1782
910,4660,5,2924
607,4178,4,1382
198,836,2,2057
171,1058,5,1397
10,1096,1,1566
402,229,7,871
697,3990,8,2985
59,3803,7,1004
417,2449,4,985
687,2749,9,563
773,7369,6,2219
151,1847,3,919
639,7317,6,1583
530,2701,5,728
667,6795,10,1216
1001,1888,4,1378
579,293,1,0
676,1542,1,0
656,1033,2,2384
849,7640,1,577
369,4225,5,1708
382,3432,10,2324
27,4451,3,0
740,4747,8,0
914,2404,3,904
194,6096,8,0
940,6191,4,1531
854,2549,9,300
440,5859,8,616
303,64,2,518
439,5145,5,967
424,2532,7,133
370,6142,6,1521
1001,2575,2,5
615,3249,6,1217
96,6354,4,239
41,1483,6,1689
175,5169,5,2557
682,6606,8,916
391,5639,6,2295
926,4751,10,530
1060,6321,5,1503
235,1816,8,1377
893,4528,10,1533
497,5614,1,1471
239,5513,2,2702
677,6034,8,152
170,1138,7,1039
944,3067,2,2423
1075,1987,3,2812
383,7044,10,600
836,2201,8,1157
762,2658,9,2732
680,1474,7,799
1079,5512,2,2647
1040,5062,8,1457
77,7402,10,180
180,9,1,1638
1064,2131,10,744
63,1398,2,910
810,2723,7,2239
132,3066,8,1938
686,1823,3,2891
319,1807,7,0
3,4075,8,785
769,7953,4,56
586,1557,5,1702
425,3457,6,1919
472,1854,2,823
551,770,10,0
471,2113,3,87
644,3246,7,2009
620,6577,3,2922
892,1454,4,67
395,2670,4,0
221,950,9,128
867,4651,3,1715
297,5413,7,2634
9,6562,5,0
183,625,7,1928
280,2256,10,441
811,5449,1,150
666,1621,5,0
626,5357,4,2741
509,2571,9,113
44,7470,3,501
324,774,3,1259
507,2383,6,2057
940,7892,2,1715
507,2651,3,1792
568,1626,2,1348
716,1502,8,77
223,2679,10,2306
394,857,1,2575
710,5653,6,495
432,3236,9,1511
404,5558,2,1134
117,1040,1,609
617,7441,5,2060
1091,5791,5,1381
518,1139,10,2316
1013,5510,8,1293
521,226,10,30
711,7277,6,2845
561,233,10,0
594,1343,6,0
39,6482,7,181
247,5452,2,2691
323,3298,3,2912
323,7089,3,0
875,4263,9,2290
46,5571,2,2890
398,4437,4,1287
469,1319,4,2125
1009,3470,4,1636
635,3729,4,1542
457,4035,9,1315
728,3016,5,0
606,6798,7,1584
53,3668,7,2977
734,2185,10,86
779,3047,8,1979
719,524,6,978
1023,3546,10,2989
541,4664,5,2785
238,2705,4,2310
282,3061,3,0
175,439,1,2759
148,4003,6,0
942,5774,4,648
704,3575,8,1397
948,5300,8,1231
154,920,6,1131
313,64,1,472
100,837,8,2947
418,4613,10,1473
60,4702,5,2683
864,7388,2,1971
476,2275,6,1778
6,4752,3,2136
897,5104,9,1140
172,3593,10,343
772,6412,2,1449
430,800,9,1554
38,3170,1,1985
773,5376,2,2815
928,821,3,2298
946,3909,9,0
988,2224,9,2898
1053,6200,6,2324
413,1755,10,185
52,2901,3,597
898,1884,4,0
1047,3407,7,900
692,6803,2,2612
140,7891,9,789
220,5804,6,0
104,6806,6,2776
143,7046,8,2714
370,3080,5,1469
199,6832,5,0
683,5157,4,2600
779,1371,6,215
477,4749,1,1027
463,7620,3,68
269,899,5,291
79,3489,10,1527
52,3935,10,2515
1067,1288,2,1657
361,4947,6,1382
959,6763,2,1080
218,2478,2,863
192,1771,9,1307
1041,6552,3,753
340,6340,7,1744
718,4191,7,1386
152,1601,4,1168
400,2190,6,2467
629,1722,1,962
960,5506,2,1757
809,7177,4,1248
539,278,9,287
1023,5273,8,2452
913,4997,10,634
226,1276,1,2378
717,514,1,2596
377,4142,4,357
735,7861,2,2904
723,5287,6,2070
118,7684,1,0
400,2309,8,1230
593,6876,5,2043
1033,2358,3,0
78,2759,2,772
935,4530,3,1048
275,4459,10,2413
634,6845,9,2161
873,253,3,856
34,7393,8,1433
173,4535,7,580
720,3613,6,2474
583,1875,8,10
964,1822,5,547
104,3452,9,165
802,5789,10,959
962,1059,10,1473
320,1405,7,1874
915,416,9,0
284,2432,7,742
801,3056,6,1061
876,4001,1,2772
575,5704,7,88
510,1399,9,1176
1022,4926,6,2558
611,6173,6,2608
925,7388,6,261
628,938,2,1987
47,3321,3,709
768,1163,7,2531
281,3037,3,2133
313,5847,4,974
138,2359,5,2173
342,3075,1,664
574,2334,5,2440
707,4847,2,2191
1070,1519,1,2628
924,1598,1,142
82,7605,1,1522
20,1310,6,2556
693,6000,8,2622
1083,5010,1,21
8,73,3,1311
627,4128,4,1545
217,3948,5,422
916,1718,8,2938
1027,180,2,2115
965,3408,1,53
178,517,8,1001
30,2067,6,1944
363,5407,4,364
788,1663,9,423
22,7187,4,1003
117,28,6,2785
788,1901,7,1818
475,3356,8,682
502,4710,5,2684
972,6337,7,2871
974,5091,2,1694
874,3668,8,459
335,2996,6,469
1030,2166,3,1417
498,5251,1,1346
576,5749,10,1585
566,196,7,504
919,2704,6,661
499,2793,10,1449
608,2596,8,1308
431,3222,3,0
740,5207,8,873
1075,6985,5,1123
596,1586,2,482
337,1263,9,1849
840,1212,1,2676
564,4176,5,2022
557,741,3,738
191,4884,5,1730
696,6112,6,1290
755,2451,2,1421
16,2701,1,0
348,4975,2,1816
245,5424,6,1385
1012,3451,10,1683
642,6462,8,0
1057,6339,3,2150
911,5927,1,1494
943,5652,5,2252
1019,4051,3,0
278,6949,2,231
396,6459,5,2002
617,6310,1,0
911,5455,8,314
14,5547,9,2131
403,1407,10,928
643,5469,7,251
551,6579,8,2226
622,1428,1,0
582,3125,7,1552
961,7321,3,1448
334,6955,3,1892
33,6964,2,2604
17,5736,1,2878
896,1810,4,193
954,5189,3,1780
804,2732,6,1887
408,6953,7,1489
224,2872,10,1111
56,1846,5,208
248,6666,9,2023
335,5224,6,1431
554,5667,2,477
480,7711,2,1043
1038,7411,3,1732
1009,6324,3,582
455,3277,1,2089
514,4210,5,180
917,317,2,1326
859,4397,1,1193
523,6878,2,306
89,7339,9,541
253,3050,9,1124
869,571,9,562
595,5923,1,679
634,7634,1,1667
410,6013,9,768
554,1083,1,205
300,4965,4,429
431,4058,2,908
948,762,1,1769
804,6055,8,2608
770,3814,3,2679
1075,5604,6,1637
782,7738,10,702
703,5068,7,0
285,3825,7,1017
962,6951,5,1831
75,4323,4,1686
399,3033,3,865
863,436,10,85
1003,6195,5,1645
331,4660,7,2970
417,888,10,488
450,2782,8,23
797,2840,7,914
358,5056,9,567
212,1922,2,0
840,6046,6,414
594,2474,6,1553
638,5647,3,1272
271,3936,3,1421
688,4238,10,974
210,2653,8,2838
1071,3971,6,2970
755,4915,1,1867
32,276,8,475
385,5226,3,1421
326,4963,10,1187
441,340,9,320
291,1774,9,1434
919,5695,2,2095
1094,993,9,1836
590,7738,6,1156
1059,1304,10,1896
313,2137,1,1867
14,6709,7,792
366,5095,2,2165
895,1464,1,0
872,1649,4,817
1062,4754,2,2190
689,6731,2,2739
437,1659,5,2718
694,3069,7,2852
88,4896,7,1680
313,3228,4,189
1090,7314,10,2995
211,5261,1,2477
282,2775,10,657
473,3868,8,0
742,1893,10,991
1067,3672,7,2492
1082,4198,7,581
458,5094,9,2481
705,5111,8,1926
173,7803,2,1772
908,4280,2,572
1039,726,8,1484
857,2341,6,2888
765,6005,10,2906
828,5727,4,1601
1022,2620,2,151
582,3739,4,355
266,7921,6,1077
456,1993,7,2813
737,2854,10,0
591,1144,9,398
887,935,1,0
56,2621,2,2846
1052,7985,6,917
744,995,6,1922
81,4443,9,972
165,7608,3,0
52,5388,7,750
850,5596,8,0
351,1461,7,1877
339,3026,10,1932
137,4268,4,0
164,7503,3,1863
575,1258,7,2925
22,1816,2,2095
1,2099,2,2973
578,2959,5,814
910,6329,5,1500
448,881,9,1296
697,1462,6,2569
420,1471,9,1686
609,6194,4,476
794,2912,10,1417
285,2146,4,2337
1029,2858,1,0
381,1402,10,2203
376,4657,3,2007
253,2052,8,1532
241,5097,7,2506
422,307,3,2167
855,3001,7,305
770,841,1,0
579,5339,9,2082
586,4366,1,2420
42,1641,8,785
340,6726,1,862
425,4118,4,1973
895,7671,10,203
159,7156,6,878
783,6642,2,1559
570,1929,1,717
752,5617,5,2618
87,7220,9,1222
59,6111,4,2321
116,7879,10,2299
62,464,4,0
335,6340,6,776
320,5466,1,1334
451,6108,10,1119
555,3501,6,610
454,3710,1,2651
187,4574,5,564
347,1585,5,1036
586,619,2,2871
420,1774,8,2590
506,1797,5,2811
67,3434,7,1438
925,2957,3,1597
80,88,9,514
170,3290,9,192
967,1052,4,1304
404,2535,8,2182
712,3324,3,1345
443,2073,9,2877
423,1065,7,2107
32,1641,5,2510
100,5260,2,73
497,1388,8,579
312,1679,3,2958
442,568,6,2970
851,2424,2,0
992,2736,6,0
1019,4678,7,2702
790,2214,8,1636
538,4470,9,1829
152,2513,5,868
800,664,5,1521
267,4123,3,2541
98,947,8,2242
941,4001,2,1853
793,5830,2,2203
533,5620,8,992
621,4820,5,698
385,1112,4,1044
436,5490,4,1398
310,2923,5,454
719,3305,8,475
891,7217,4,2709
432,1026,1,1332
625,3647,5,1034
361,5519,6,2647
668,3511,3,2630
465,4913,1,1636
64,7887,3,1217
235,2575,10,1897
20,5323,3,1263
745,2241,6,22
840,1664,3,2560
192,3313,1,2380
725,1401,5,740
903,7992,1,884
596,572,7,637
450,2025,9,2979
77,7666,7,2204
799,286,8,1903
687,1492,3,1934
900,2965,10,1677
865,719,10,2338
348,6816,2,1638
961,6597,6,1020
754,5190,7,2873
901,7011,10,2558
875,7405,2,1243
429,5811,1,2309
41,3237,3,1790
107,913,9,301
1087,220,4,1367
135,7211,7,1236
1045,1473,8,2100
794,7592,9,384
173,3604,3,1215
210,5669,10,1454
793,5557,4,2448
940,636,1,1229
338,6884,8,0
53,7311,6,1445
803,580,10,2922
672,7344,7,735
521,5757,4,1770
419,5445,1,2408
406,4876,5,1231
714,3316,2,1572
808,4385,7,445
31,5871,4,415
794,7697,8,1096
535,1997,2,1183
594,1109,7,0
541,1955,6,1677
686,4077,3,1865
996,846,2,2790
322,7928,4,1334
41,1845,7,697
552,6827,7,2265
171,943,9,2547
1046,405,8,2208
994,3357,9,0
980,4191,10,1240
50,2956,5,2523
1046,1865,2,2583
335,2787,2,2593
81,930,6,1126
533,6234,9,1068
790,461,9,1883
908,6292,4,1563
433,5183,1,128
839,5934,7,1979
1033,5292,4,2746
337,3371,10,558
1034,3963,5,2827
582,6391,6,2154
323,1114,8,0
964,7526,3,0
816,6220,1,298
859,3447,2,2579
553,871,10,2130
505,821,4,1811
679,2015,1,1376
1014,2457,2,2435
234,2736,7,1138
220,2659,7,2586
436,4,3,0
479,6233,3,2852
250,5939,5,2089
845,1262,9,2948
331,3702,4,607
428,2894,5,434
1020,3831,8,835
563,6121,8,1244
358,5221,9,0
478,6917,1,0
792,567,10,474
49,62,3,397
777,4698,7,2265
998,7842,8,2280
137,7243,8,1128
267,2610,5,727
378,4979,7,1422
443,6788,8,1824
1094,963,2,2356
1053,1657,7,625
255,121,3,1081
400,1534,7,837
557,3467,6,2651
702,3634,8,1311
1094,5481,1,545
160,2316,9,595
823,4892,3,1519
608,6003,9,1166
664,1072,1,994
598,2069,4,1421
111,2037,10,1749
244,1310,2,689
152,724,4,2145
494,1237,9,2949
332,4244,1,310
404,2094,10,2630
1057,7927,6,2090
770,5514,2,2562
455,3173,7,0
251,6726,4,1364
631,4216,9,0
81,198,5,0
402,2528,8,536
532,2290,8,971
928,4012,10,1085
660,6257,7,2410
240,2440,5,2581
15,905,6,2647
873,4701,4,589
328,5147,5,1685
868,150,6,0
862,3417,3,498
844,2313,1,179
878,935,3,2566
37,6677,2,562
940,7600,9,2489
14,199,5,824
128,5633,2,1293
907,6278,1,0
126,239,4,1885
202,513,6,2068
471,2814,1,136
1067,37,4,2611
254,5047,4,391
1085,3342,5,1868
71,1443,6,0
359,7079,4,2548
487,5362,5,2406
805,6000,6,1819
321,2698,4,1188
251,3327,8,2531
513,2452,9,2810
826,2231,5,2769
228,4434,8,0
898,6405,4,595
121,595,9,1030
307,502,7,1837
984,3224,7,2068
689,1550,10,608
589,2938,2,2096
548,5832,5,1508
215,5145,8,1797
54,593,9,2219
1072,1370,7,2922
412,6364,3,29
64,1061,10,87
40,2376,4,1645
54,86,9,1717
118,909,2,0
812,3131,6,1649
795,687,6,2044
1015,6355,5,499
217,5924,2,1566
872,2529,9,1361
787,4318,9,1050
399,1447,9,142
382,5424,10,515
362,4429,3,2984
771,3815,4,1732
777,1935,8,813
974,7171,6,2586
868,614,3,877
354,6102,2,1571
1011,4949,4,2668
329,5920,6,1567
871,3795,1,1722
428,2827,2,2990
910,2861,8,23
643,535,8,2943
241,5467,4,1647
23,7585,8,0
198,6919,5,1878
746,7814,2,2552
841,7456,5,0
809,3783,9,2824
300,7985,5,2363
589,1248,3,2257
897,5067,10,926
961,7403,3,1257
315,7352,3,2481
21,5577,8,0
952,1660,1,0
827,1213,2,2953
379,2716,10,2427
1014,7532,10,1598
161,7044,4,962
118,2513,4,2420
82,6928,7,304
202,4180,4,1263
224,56,8,1018
1048,7766,5,8
983,5455,6,2287
728,7461,1,804
509,101,4,651
93,5599,9,0
995,128,10,951
708,4840,8,2773
894,161,9,1024
125,599,4,2991
225,7782,9,2861
113,3978,1,2773
246,665,2,2341
792,2363,10,744
322,4778,6,2552
806,6872,6,81
942,5637,10,2457
494,6962,4,2652
212,3728,5,128
1026,865,10,2763
160,5365,10,332
374,3868,2,0
829,5637,7,2469
385,6951,4,2081
335,1422,7,1214
107,4551,7,520
134,1520,7,975
706,7013,8,2506
212,661,2,1570
450,3301,4,1869
148,4071,2,1388
768,1164,9,533
47,3454,10,1320
291,5409,3,1904
90,3359,4,749
1080,4834,3,2827
1082,6207,9,303
763,1553,4,881
885,2218,8,2466
1039,685,3,0
956,6566,10,2669
780,5481,9,2992
983,693,1,2895
420,4816,3,2411
890,6408,3,1116
760,5906,1,2800
266,335,1,2577
105,772,10,328
975,5550,3,1718
313,4789,10,810
874,5340,4,145
92,4437,6,0
938,2979,6,1487
191,4062,9,530
360,6116,3,2806
100,1371,3,2056
320,3205,7,510
195,2012,3,595
409,2126,1,2370
700,7278,9,1754
192,7797,7,0
158,4230,6,0
17,2018,1,1478
16,3346,7,2771
1043,4770,10,635
961,2478,7,1240
586,1867,3,1033
429,6241,1,342
1005,6346,8,1827
743,1970,2,1435
180,179,10,144
283,2318,3,1981
432,4723,8,1677
916,2159,7,2232
1036,4947,2,2741
590,7521,8,2146
544,5479,6,2244
339,5180,1,2758
917,6275,1,2619
1086,7109,8,2077
378,4326,10,2935
576,2567,6,0
50,2977,10,1057
299,7998,8,1145
701,3093,7,1220
777,6597,2,0
15,4523,10,2523
39,2611,6,2790
23,1004,9,2055
392,6027,5,1008
898,1789,1,1950
809,4939,6,1085
511,2413,4,2976
339,5054,5,787
1063,3680,4,351
574,6290,6,0
266,5281,5,130
751,4228,7,770
555,5156,3,2238
293,5601,6,1998
847,7330,5,1673
205,424,7,526
706,3799,6,2778
276,634,5,290
1045,904,7,0
78,4527,9,700
721,6176,4,17
795,3584,3,2262
708,2820,9,1619
678,4053,1,864
850,1779,7,2644
443,2124,4,2977
374,5338,10,1732
295,6846,1,1723
279,6379,7,1110
492,6854,5,247
92,7719,4,2248
702,789,10,209
1050,4067,4,2827
485,3902,2,435
425,7022,8,1779
41,1058,5,0
428,3161,2,2474
521,3366,8,2964
852,2297,5,1476
816,3721,3,826
833,233,3,2881
461,3442,5,2102
183,7937,6,2093
924,7108,10,1406
741,2183,3,119
1051,208,10,962
403,5199,5,1335
15,4315,4,63
858,7610,10,2613
931,6901,1,508
629,7003,2,1940
398,6055,6,589
35,5137,3,0
490,2398,5,107
947,28,7,1424
156,7452,6,977
823,6583,2,0
200,4228,9,577
458,3373,9,1618
637,5066,3,0
3,4635,4,1552
433,2176,7,993
503,7323,6,0
952,334,5,749
328,2142,4,320
433,6773,2,2426
598,3917,10,1293
405,3051,8,2976
108,1337,8,558
1086,1116,6,2052
583,7032,9,1606
101,4792,4,2422
399,2836,4,930
602,3350,8,562
947,4128,9,1945
441,6364,9,1472
1073,5184,4,1943
389,1949,9,859
619,3192,5,1039
771,1217,10,1331
166,6254,1,851
514,7709,8,2124
543,1223,4,0
814,2825,10,2689
727,5473,1,1298
995,5528,8,1343
498,7890,4,2820
76,4736,5,1967
734,5858,8,1438
176,6906,9,1724
954,5613,3,383
908,6844,7,801
730,3915,7,1497
1025,3872,10,2651
817,4331,8,2212
448,6750,9,2480
776,6249,6,0
137,4643,6,2711
617,5808,6,1823
294,4528,1,2620
7,3625,6,2252
7,2862,2,2974
1016,3563,5,232
575,842,9,518
645,4210,7,1936
926,6629,6,124
845,3477,10,1895
930,2616,8,1507
140,4016,2,830
680,1067,9,1153
581,2653,10,2096
227,6554,6,2494
1076,4498,8,64
382,4808,3,2327
742,3938,1,1371
1093,4871,1,525
690,2014,9,2242
1081,5825,3,2632
10,2249,5,624
393,1734,10,1343
188,3882,2,523
99,3106,9,1251
695,4902,1,889
842,2495,8,536
706,1426,6,785
406,7441,6,2014
635,3745,1,608
513,4330,8,2975
469,309,6,0
880,5798,6,2641
865,5220,9,2447
435,4651,4,755
656,1145,6,1186
879,1034,4,2640
729,4213,4,1158
50,3340,6,284
156,7613,3,320
445,2641,10,1075
1015,5767,9,1783
888,7543,8,1444
971,3485,4,142
664,5490,10,0
863,5660,4,801
741,5983,4,630
487,7943,2,1942
969,7841,8,1112
573,5605,4,2251
924,6526,7,593
933,6667,2,1142
240,1374,2,2261
842,7088,4,432
474,1555,8,1936
663,6004,3,2905
650,7080,5,0
968,5045,10,1685
737,6272,5,2871
300,3199,2,826
532,65,4,1708
629,2369,10,1295
54,6627,5,547
1028,3808,5,2398
105,6990,8,2994
455,5976,5,943
534,5961,1,2034
343,4115,4,1552
1088,7353,2,2271
190,4353,4,2248
908,551,9,1969
496,2306,10,24
1033,49,2,2953
46,3121,6,367
181,2848,5,0
852,5772,8,2891
434,5001,5,0
926,1855,7,2955
877,1000,3,940
919,2283,9,295
1023,1137,9,2502
280,3867,7,1128
420,275,5,1331
430,6781,7,1493
1015,3861,9,580
718,6320,2,596
289,6853,4,127
592,3034,8,1674
338,3311,2,2049
174,6280,5,2886
793,1156,1,2807
611,5903,7,1191
975,3056,1,980
354,2950,8,1490
211,10,7,657
220,2499,3,1979
484,7498,8,2737
808,4129,6,1162
642,6971,8,425
764,2552,4,955
995,7601,1,1144
719,4888,1,1952
767,5779,10,1069
800,5028,5,539
826,6656,2,415
536,4402,7,1172
357,2341,6,1395
481,315,4,1358
593,7028,4,1119
1089,1620,4,228
951,786,7,1875
124,6788,7,1173
838,1691,3,2177
70,5334,10,32
875,5825,3,2833
829,3043,8,1510
805,627,4,200
854,2426,10,1024
245,292,6,2677
450,5602,6,665
838,3075,3,2192
302,7534,9,0
330,5260,3,2222
899,350,5,0
753,3988,1,1419
295,5852,9,892
543,5692,9,337
829,2922,3,2966
489,2598,3,1048
1077,6217,10,625
368,3733,4,2992
849,1365,1,2063
380,5606,8,316
954,2502,6,868
868,7852,6,0
738,2832,10,340
1050,4530,6,96
1005,5474,8,51
78,1815,9,2349
556,211,2,31
231,7204,9,2779
177,6123,6,1732
1022,5061,5,1110
277,7674,5,2740
726,7243,4,2598
511,4237,6,1713
989,240,1,2270
966,6264,3,823
678,3598,3,1225
8,5255,6,1429
983,5649,9,2365
3,5818,6,1352
497,1519,8,2126
938,5316,4,739
322,5407,8,2169
581,5815,4,2741
1074,5313,9,469
628,6124,1,2906
197,1422,7,2690
512,5804,6,1663
1016,2027,8,201
430,1094,3,1305
206,4039,6,956
484,5117,10,1745
951,3521,1,2784
458,1720,2,2335
60,3290,8,531
1001,6665,2,760
781,7841,3,1643
260,3577,1,1216
913,2674,7,65
1072,1547,10,2414
382,7452,1,0
559,1983,3,652
819,1402,9,2952
1049,2395,6,1861
528,5483,6,1980
1048,298,7,0
177,3772,9,357
241,2713,7,612
728,7740,7,1982
794,4424,9,2883
914,7878,1,2102
818,7896,8,0
296,4305,9,205
607,835,8,2229
272,650,10,76
405,6287,9,1582
884,5989,8,2816
663,2252,3,634
850,3353,5,2780
899,3437,7,2651
389,3892,6,0
264,1805,3,2460
137,2860,8,2750
324,593,9,274
230,6954,3,903
485,3689,5,2818
600,2894,4,317
502,6073,7,1669
114,7762,10,890
839,6782,3,0
103,5502,10,2971
559,1413,10,1585
162,5185,9,2022
474,5726,5,321
902,6217,7,0
470,3015,3,1297
723,3658,5,467
343,4113,6,2576
225,6327,7,0
515,6094,5,1673
117,834,10,2691
340,1286,5,1784
534,5177,4,683
107,7610,9,1015
587,5818,1,1463
699,4449,1,0
114,5609,8,2410
923,4117,3,303
624,381,10,2429
705,3885,1,2509
365,2938,6,1736
851,543,9,253
773,2736,1,195
898,6115,7,2790
419,2200,4,1566
102,1347,4,1195
1082,1728,2,176
614,1605,9,1244
39,5498,9,0
641,4986,4,1387
796,2530,6,2720
27,2218,4,2833
466,4035,1,535
44,5223,3,0
463,1546,8,469
227,1681,1,2586
490,6100,4,1468
315,4354,1,1444
458,577,3,1983
717,4900,8,2842
545,4296,1,0
740,6456,8,0
841,3455,4,0
262,5691,10,910
754,4619,6,1914
166,4909,5,904
129,853,8,1770
12,6464,7,924
80,2286,1,655
182,4902,10,2912
82,4562,3,1641
474,6961,7,0
840,7416,2,1336
385,7564,3,0
732,661,2,650
321,5567,1,1690
675,2236,4,1977
386,767,3,367
523,2005,2,2668
196,1171,3,2415
234,5581,3,1744
786,3288,5,1042
801,4681,8,555
755,6395,5,0
1058,3827,7,2921
350,6940,10,1530
215,4932,6,1589
291,1783,1,2543
1060,6821,10,0
610,6506,5,743
613,7614,7,2128
990,4897,1,2008
932,3175,6,1799
893,2977,8,2054
251,6784,10,742
525,6934,3,1168
940,83,8,2041
576,7320,5,2642
867,1164,6,540
598,1163,10,1698
636,7786,9,468
817,898,10,2731
891,2919,4,1809
204,6848,7,1316
553,5931,3,2782
537,4945,3,2564
159,456,3,1349
13,546,5,2997
25,7843,2,1982
234,5403,10,2938
378,2257,7,2000
696,2080,7,1245
274,2558,4,2146
170,4628,7,896
250,5571,8,2702
976,3622,10,0
570,6280,6,621
727,3641,10,2218
913,2997,6,1101
550,4108,3,1909
1005,4332,9,0
537,5234,1,1733
638,2929,3,2842
974,836,2,1888
866,2509,4,1161
389,6640,6,1872
257,4916,1,1824
787,7973,10,0
108,7229,5,1894
353,2924,5,1696
213,3506,10,1934
1031,5813,6,864
843,6583,5,1115
467,2431,3,1190
135,2910,1,134
812,6887,5,2409
16,840,4,0
787,5099,3,2748
152,727,4,1441
444,3998,7,0
1090,5496,1,2461
833,5615,3,1533
138,3832,5,1832
582,7654,6,2150
968,3258,6,1176
842,5850,9,487
110,1326,6,2155
751,867,6,2411
540,6755,3,0
653,5698,8,2792
143,2425,5,797
194,6151,2,1796
223,2622,8,2515
554,7368,1,2631
1051,1544,4,848
869,3782,5,2059
296,7857,9,2915
428,1037,4,2394
1094,4810,2,538
996,993,2,0
519,5342,7,1358
1095,2492,2,1497
15,1800,7,2152
438,2233,10,2725
611,6671,2,2700
958,7541,9,1877
1080,1124,7,255
421,6658,10,347
1010,4953,7,2080
128,6035,2,2911
962,1872,9,2941
145,5193,1,1935
331,3837,2,1668
612,1216,10,1506
517,2343,8,2754
494,2609,2,1592
779,6063,1,1840
231,5870,6,1369
15,4842,7,2331
1018,5949,3,1870
989,5558,1,769
169,5829,1,2995
1074,408,3,18
555,7569,4,2705
470,4165,6,2462
17,35,3,1451
282,1366,6,1740
254,4273,5,1517
384,3739,3,0
170,1588,6,792
150,3821,6,165
680,5334,2,1154
262,2460,4,1550
569,5961,8,2590
843,4202,7,1580
630,5305,7,2354
767,6116,2,2087
634,619,10,2291
207,7854,8,771
945,5047,1,2078
1084,344,4,0
209,284,7,2080
647,5755,9,2174
172,6096,1,2790
476,2215,8,199
176,6840,4,580
523,1481,2,1853
519,2896,5,1873
651,7643,8,1042
620,7637,10,0
803,1711,2,2989
865,7667,10,2850
376,5835,2,2007
181,4555,5,1512
1085,5104,7,0
63,6971,10,904
284,595,2,2494
736,183,9,2366
33,3042,5,2444
245,2077,7,32
