order_id,order_date_id,customer_id,product_id,warehouse_id,quantity_ordered,unit_price,order_status
82407,503,2847,7187,5,314,57.72,OPEN
82408,262,3573,5028,1,143,50.81,SHIPPED
82409,204,2680,4267,2,84,39.84,SHIPPED
82410,283,1271,6649,10,17,11.84,SHIPPED
82411,922,3872,2179,8,292,2.35,OPEN
82412,642,3764,5013,3,164,45.22,CANCELLED
82413,192,2297,5513,1,264,4.98,OPEN
82414,808,3266,3713,10,143,14.5,SHIPPED
82415,433,1703,1131,10,498,37.69,OPEN
82416,131,3785,472,10,305,17.81,OPEN
82417,16,3490,2045,2,468,20.16,OPEN
82418,861,2246,4856,8,368,16.41,OPEN
82419,872,3865,6199,2,323,42.85,OPEN
82420,26,3538,6271,3,451,26.82,SHIPPED
82421,417,1993,6896,7,378,52.38,OPEN
82422,504,38,7454,8,440,17.86,PARTIALLY_SHIPPED
82423,760,1112,5138,10,207,18.37,PARTIALLY_SHIPPED
82424,378,597,466,4,325,8.04,OPEN
82425,978,2514,2472,6,29,32.45,SHIPPED
82426,878,346,1796,4,107,3.54,SHIPPED
82427,963,2340,7286,8,332,8.06,OPEN
82428,332,2638,1858,6,458,12.12,PARTIALLY_SHIPPED
82429,368,2701,1398,8,69,7.33,PARTIALLY_SHIPPED
82430,149,1089,5214,2,13,3.26,OPEN
82431,457,2589,6149,10,270,55.86,SHIPPED
82432,350,3748,7279,5,245,28.15,PARTIALLY_SHIPPED
82433,528,2925,2049,2,12,2.66,OPEN
82434,825,598,6786,5,325,9.95,OPEN
82435,708,1532,6916,3,195,44.18,OPEN
82436,1029,1507,7170,1,58,21.89,SHIPPED
82437,607,1936,2093,7,352,47.94,OPEN
82438,59,1282,5932,7,268,18.86,SHIPPED
82439,757,3243,6166,9,192,51.3,SHIPPED
82440,198,3483,5046,7,258,2.89,CANCELLED
82441,626,3774,4156,5,165,22.5,PARTIALLY_SHIPPED
82442,215,1698,1270,4,20,33.9,SHIPPED
82443,346,3662,2669,3,292,22.03,OPEN
82444,882,2979,4844,9,321,17.77,PARTIALLY_SHIPPED
82445,649,1695,4622,6,79,14.49,SHIPPED
82446,741,915,605,4,1,28.93,PARTIALLY_SHIPPED
82447,582,3070,5610,2,273,52.95,PARTIALLY_SHIPPED
82448,432,138,3181,1,119,41.41,CANCELLED
82449,784,1660,3522,9,223,21.07,OPEN
82450,753,2662,3369,1,53,38.25,SHIPPED
82451,674,176,5781,10,428,25.43,OPEN
82452,775,3224,1517,10,399,38.32,OPEN
82453,1019,3085,1000,3,63,3.22,OPEN
82454,645,810,2736,9,105,36.86,PARTIALLY_SHIPPED
82455,505,3851,3766,2,4,17.11,OPEN
82456,290,423,607,4,107,43.76,OPEN
82457,208,1910,7746,9,435,32.97,PARTIALLY_SHIPPED
82458,532,1624,4860,8,66,12.41,OPEN
82459,431,1552,4870,10,344,38.24,OPEN
82460,708,2494,1736,4,330,40.07,CANCELLED
82461,350,2145,3201,3,276,49.19,OPEN
82462,197,3305,4161,2,317,40.95,OPEN
82463,29,3018,1420,4,18,28.22,OPEN
82464,489,1753,1902,6,91,6.32,PARTIALLY_SHIPPED
82465,691,1430,2633,4,159,69.58,OPEN
82466,735,1471,1530,10,124,22.37,PARTIALLY_SHIPPED
82467,223,3980,2932,6,157,18.76,PARTIALLY_SHIPPED
82468,35,1370,564,4,457,6.09,PARTIALLY_SHIPPED
82469,13,89,7265,5,360,40.5,OPEN
82470,665,868,355,10,297,31.25,CANCELLED
82471,1061,3678,2071,10,386,17.62,PARTIALLY_SHIPPED
82472,60,1870,1650,1,61,9.5,OPEN
82473,778,1709,1908,7,395,49.0,SHIPPED
82474,784,166,6392,8,478,62.72,SHIPPED
82475,334,2889,3437,6,56,43.58,OPEN
82476,523,3885,2983,9,473,7.96,PARTIALLY_SHIPPED
82477,627,1682,2447,7,21,51.35,SHIPPED
82478,127,3308,3282,10,182,42.56,OPEN
82479,860,2576,6727,6,297,35.9,OPEN
82480,199,2833,7121,6,34,21.38,OPEN
82481,346,152,43,2,147,8.77,SHIPPED
82482,289,1958,7008,9,143,26.87,OPEN
82483,302,2341,7635,6,86,23.31,OPEN
82484,325,1342,1667,4,371,31.02,PARTIALLY_SHIPPED
82485,1023,2317,4494,7,309,30.11,OPEN
82486,744,1212,5616,2,377,18.99,OPEN
82487,1063,2807,3745,8,331,3.84,PARTIALLY_SHIPPED
82488,891,3438,4632,8,163,29.74,OPEN
82489,886,2634,6870,9,59,42.52,SHIPPED
82490,521,704,6072,3,159,23.77,SHIPPED
82491,548,3782,1272,2,59,40.43,SHIPPED
82492,736,1821,2266,6,242,23.17,PARTIALLY_SHIPPED
82493,692,2396,4215,1,84,34.3,OPEN
82494,893,3200,502,7,363,10.48,SHIPPED
82495,256,177,2460,5,254,27.72,PARTIALLY_SHIPPED
82496,126,3367,5004,1,455,48.27,OPEN
82497,125,830,1622,1,215,25.07,OPEN
82498,299,1089,6755,2,323,40.15,OPEN
82499,576,2697,7923,8,134,60.62,SHIPPED
82500,657,2087,2474,8,242,47.8,PARTIALLY_SHIPPED
82501,480,381,5719,7,20,9.7,OPEN
82502,263,2534,7199,6,424,26.66,SHIPPED
82503,491,2142,838,1,34,49.88,OPEN
82504,368,2021,6848,8,259,26.33,OPEN
82505,835,2855,2325,5,44,42.75,SHIPPED
82506,31,2936,7769,4,86,21.1,CANCELLED
82507,881,3599,784,9,355,20.63,OPEN
82508,317,1134,2924,6,293,22.9,PARTIALLY_SHIPPED
82509,843,3636,7786,9,432,42.9,SHIPPED
82510,512,175,5833,5,498,25.7,OPEN
82511,1012,2606,3093,7,349,10.0,SHIPPED
82512,682,1440,3735,3,460,30.84,OPEN
82513,934,346,3382,2,148,52.76,OPEN
82514,188,1772,2586,4,94,27.68,SHIPPED
82515,713,2987,7292,7,80,31.38,OPEN
82516,929,2810,5661,6,339,16.15,PARTIALLY_SHIPPED
82517,48,10,1333,6,142,55.75,PARTIALLY_SHIPPED
82518,98,2125,2204,1,281,35.76,OPEN
82519,221,1023,1192,5,140,50.3,OPEN
82520,51,2020,2760,4,423,17.04,SHIPPED
82521,659,2032,775,3,293,17.18,SHIPPED
82522,207,1477,717,10,114,20.63,SHIPPED
82523,160,1962,4545,5,287,48.18,SHIPPED
82524,733,2139,7866,9,152,23.77,SHIPPED
82525,222,1627,7836,1,398,53.16,OPEN
82526,17,1816,4673,1,436,5.33,SHIPPED
82527,942,1317,6823,8,416,40.08,SHIPPED
82528,696,1690,1030,8,225,33.44,OPEN
82529,245,2317,5543,2,147,60.28,OPEN
82530,996,2376,4411,2,482,4.4,OPEN
82531,743,2605,810,9,29,19.86,SHIPPED
82532,98,3826,7306,2,344,45.69,PARTIALLY_SHIPPED
82533,54,2517,811,9,23,42.66,SHIPPED
82534,893,3011,4004,10,64,37.54,SHIPPED
82535,960,3157,1448,10,436,45.44,SHIPPED
82536,99,3910,3996,1,258,14.97,OPEN
82537,925,925,5546,9,145,4.54,PARTIALLY_SHIPPED
82538,86,2468,371,1,456,35.92,SHIPPED
82539,451,1824,4978,9,242,26.13,PARTIALLY_SHIPPED
82540,836,2793,952,2,133,32.3,CANCELLED
82541,692,977,3542,3,156,20.79,OPEN
82542,924,887,2342,5,431,28.36,OPEN
82543,397,1121,5188,8,222,52.27,SHIPPED
82544,612,2994,4789,9,361,20.37,SHIPPED
82545,896,3778,7541,4,294,21.14,PARTIALLY_SHIPPED
82546,1076,780,3239,4,274,10.71,PARTIALLY_SHIPPED
82547,435,2510,7352,4,212,22.18,OPEN
82548,607,558,5984,9,463,27.5,SHIPPED
82549,1019,3902,3988,2,277,35.28,PARTIALLY_SHIPPED
82550,215,672,3667,5,310,10.67,CANCELLED
82551,258,2423,2498,10,121,19.6,OPEN
82552,999,1642,2419,1,128,40.97,CANCELLED
82553,267,2121,1832,9,64,46.86,SHIPPED
82554,52,3640,5741,3,44,58.47,SHIPPED
82555,89,675,6991,7,58,31.27,OPEN
82556,85,369,7502,3,1,16.95,PARTIALLY_SHIPPED
82557,269,3061,5895,1,90,20.07,SHIPPED
82558,1011,2522,3671,9,13,33.66,PARTIALLY_SHIPPED
82559,786,3695,7721,8,176,17.14,OPEN
82560,38,188,27,3,311,64.4,SHIPPED
82561,70,3174,1173,4,201,42.29,SHIPPED
82562,1030,3585,2760,9,292,49.77,PARTIALLY_SHIPPED
82563,464,2493,5537,3,177,11.87,PARTIALLY_SHIPPED
82564,12,3865,7826,5,372,43.38,OPEN
82565,53,1673,6936,6,196,57.46,OPEN
82566,798,586,6000,5,119,13.52,OPEN
82567,912,503,2779,9,12,41.87,SHIPPED
82568,52,1184,902,1,475,15.84,OPEN
82569,934,2388,7848,4,426,38.53,PARTIALLY_SHIPPED
82570,472,2268,3523,2,467,68.91,SHIPPED
82571,176,1155,7437,6,256,32.66,PARTIALLY_SHIPPED
82572,164,3144,2469,1,104,5.96,SHIPPED
82573,302,2936,5627,2,231,12.94,OPEN
82574,771,1798,7385,4,488,13.47,OPEN
82575,802,1067,3159,10,307,26.24,OPEN
82576,227,856,7362,10,189,56.29,SHIPPED
82577,553,1469,3175,7,275,30.98,OPEN
82578,27,1820,3451,3,143,19.87,SHIPPED
82579,1008,34,3870,4,277,58.13,CANCELLED
82580,465,3839,6998,5,156,48.01,SHIPPED
82581,577,1962,1017,7,321,53.06,SHIPPED
82582,612,1308,5603,9,165,36.03,SHIPPED
82583,1090,809,6883,4,248,51.35,SHIPPED
82584,410,3921,7052,2,50,66.62,PARTIALLY_SHIPPED
82585,877,3000,6292,6,67,49.17,SHIPPED
82586,388,3992,2470,1,101,25.03,OPEN
82587,90,3376,2318,2,282,51.01,OPEN
82588,49,388,7255,1,351,5.0,OPEN
82589,464,884,205,6,409,21.19,SHIPPED
82590,31,608,7809,9,336,15.97,SHIPPED
82591,911,143,3601,6,308,6.98,SHIPPED
82592,1012,1690,5130,6,438,13.83,OPEN
82593,109,362,4223,4,101,54.45,CANCELLED
82594,484,2007,2507,7,11,24.15,SHIPPED
82595,70,2826,3222,7,312,24.1,SHIPPED
82596,661,1828,7624,5,403,3.57,OPEN
82597,198,1197,6540,8,156,50.18,SHIPPED
82598,135,3976,2148,7,129,5.73,OPEN
82599,652,3866,1584,5,213,4.45,PARTIALLY_SHIPPED
82600,845,3656,3404,8,178,45.74,OPEN
82601,1023,3900,1399,8,248,41.49,PARTIALLY_SHIPPED
82602,155,2114,213,7,335,1.95,OPEN
82603,794,258,3859,6,204,10.03,OPEN
82604,966,3246,7901,6,240,56.75,SHIPPED
82605,778,723,5216,10,294,38.85,PARTIALLY_SHIPPED
82606,374,697,5761,9,236,18.66,OPEN
82607,55,3728,2030,9,270,6.67,PARTIALLY_SHIPPED
82608,838,1060,1566,8,248,42.08,OPEN
82609,950,3225,7105,10,365,28.81,OPEN
82610,796,668,1110,5,117,7.19,OPEN
82611,1067,2298,348,8,426,2.14,OPEN
82612,258,3534,2554,5,487,39.52,OPEN
82613,757,2762,7893,8,435,33.65,PARTIALLY_SHIPPED
82614,481,1776,1924,5,155,1.16,OPEN
82615,601,3988,5596,9,47,31.01,OPEN
82616,93,882,2731,9,276,3.98,SHIPPED
82617,103,3020,544,3,434,52.95,PARTIALLY_SHIPPED
82618,1061,2620,157,5,278,45.31,OPEN
82619,135,2539,2836,2,448,51.9,OPEN
82620,692,854,2600,2,191,44.81,SHIPPED
82621,991,115,3633,2,483,38.68,OPEN
82622,38,3403,5921,9,340,45.03,OPEN
82623,127,1133,2935,9,221,31.89,SHIPPED
82624,445,1619,3983,6,430,25.64,OPEN
82625,211,2831,1127,5,486,21.67,OPEN
82626,719,1750,5917,5,67,21.9,OPEN
82627,532,2781,1224,9,235,12.61,SHIPPED
82628,573,3852,7416,1,285,15.86,PARTIALLY_SHIPPED
82629,675,1525,1827,2,422,28.49,OPEN
82630,417,3138,1211,6,272,43.58,OPEN
82631,145,3491,3293,6,85,25.37,OPEN
82632,741,3749,4115,1,229,22.91,OPEN
82633,630,1016,3567,2,203,24.84,SHIPPED
82634,997,2546,4194,5,203,32.31,OPEN
82635,877,1371,4077,1,120,1.63,SHIPPED
82636,362,3507,7255,1,271,40.47,CANCELLED
82637,54,1804,1505,2,83,37.13,OPEN
82638,1062,2591,2951,5,292,2.14,SHIPPED
82639,241,244,5109,9,404,32.43,SHIPPED
82640,519,2918,1709,7,372,44.51,OPEN
82641,963,3713,4954,8,31,49.86,OPEN
82642,942,1559,1893,6,418,1.58,PARTIALLY_SHIPPED
82643,545,1533,4969,6,37,1.89,OPEN
82644,670,1910,6177,6,332,43.52,OPEN
82645,1020,1534,1477,8,381,31.26,OPEN
82646,576,2510,4950,9,218,24.38,OPEN
82647,181,1034,6172,5,456,5.97,OPEN
82648,917,1801,4800,7,214,52.56,PARTIALLY_SHIPPED
82649,1041,796,2248,5,224,39.02,OPEN
82650,820,3779,2699,1,233,29.3,OPEN
82651,279,3757,2567,2,480,43.19,SHIPPED
82652,382,3329,3705,5,79,9.81,OPEN
82653,587,242,167,2,464,37.59,OPEN
82654,832,2728,4491,3,105,14.05,OPEN
82655,570,2422,700,1,88,56.23,OPEN
82656,658,3090,7162,1,279,21.74,SHIPPED
82657,419,177,1454,5,444,53.75,OPEN
82658,907,3226,2563,6,184,32.0,SHIPPED
82659,960,2701,3824,10,194,13.88,OPEN
82660,182,466,4804,2,22,7.15,OPEN
82661,67,3802,1734,8,382,1.03,OPEN
82662,289,586,3476,3,274,28.09,SHIPPED
82663,153,223,3556,9,200,12.81,OPEN
82664,12,255,2948,9,28,62.0,PARTIALLY_SHIPPED
82665,300,1465,4310,5,106,7.9,PARTIALLY_SHIPPED
82666,131,3598,6663,4,370,32.63,PARTIALLY_SHIPPED
82667,284,184,746,4,312,62.65,OPEN
82668,335,3504,5772,2,488,17.38,SHIPPED
82669,58,2391,1759,2,363,25.06,SHIPPED
82670,910,2840,5773,2,213,40.79,SHIPPED
82671,727,2545,514,9,401,45.12,SHIPPED
82672,351,186,4082,10,45,54.24,OPEN
82673,981,1076,3507,5,404,11.4,PARTIALLY_SHIPPED
82674,255,154,5904,8,456,12.0,SHIPPED
82675,871,1019,7217,10,429,39.49,OPEN
82676,196,2985,5121,1,72,18.11,OPEN
82677,864,2328,3743,10,68,9.74,OPEN
82678,199,3005,5334,3,482,37.34,PARTIALLY_SHIPPED
82679,388,3659,4165,1,305,2.35,SHIPPED
82680,927,2101,12,6,146,31.28,SHIPPED
82681,934,467,2663,1,375,37.94,SHIPPED
82682,663,1098,7713,7,359,48.25,PARTIALLY_SHIPPED
82683,1086,3788,6755,1,375,20.49,SHIPPED
82684,910,33,2392,6,54,63.84,SHIPPED
82685,639,102,7876,9,194,21.13,PARTIALLY_SHIPPED
82686,1020,3582,6571,3,173,41.04,SHIPPED
82687,596,2001,6947,10,381,50.67,OPEN
82688,93,1419,1116,6,450,61.4,OPEN
82689,1093,322,2172,5,489,1.36,OPEN
82690,100,1212,1110,3,394,27.77,OPEN
82691,411,455,4612,9,332,8.96,OPEN
82692,585,71,7981,1,370,30.37,SHIPPED
82693,607,3577,461,1,247,47.58,OPEN
82694,402,1785,7966,8,419,66.7,SHIPPED
82695,328,3746,896,10,449,49.56,PARTIALLY_SHIPPED
82696,545,666,3209,7,462,21.47,OPEN
82697,194,13,6005,6,475,24.45,OPEN
82698,294,1685,3070,8,388,59.2,SHIPPED
82699,489,1211,2170,6,227,16.35,OPEN
82700,75,841,6688,4,491,12.97,OPEN
82701,203,2815,2988,4,392,43.81,OPEN
82702,654,87,1689,1,206,54.36,PARTIALLY_SHIPPED
82703,283,2705,3228,3,78,43.74,CANCELLED
82704,881,2661,5998,1,303,12.61,OPEN
82705,281,3727,1155,4,279,17.64,OPEN
82706,1073,1949,1609,8,333,7.92,OPEN
82707,15,1507,1374,1,289,18.31,SHIPPED
82708,389,2271,65,10,436,59.73,OPEN
82709,788,883,3368,10,411,50.18,SHIPPED
82710,1023,532,7733,7,85,11.74,OPEN
82711,923,1670,7572,8,152,50.64,SHIPPED
82712,24,467,4859,9,427,11.59,OPEN
82713,595,123,3746,10,182,24.32,OPEN
82714,721,3191,1559,4,354,38.64,OPEN
82715,1022,2864,5314,4,8,17.63,SHIPPED
82716,299,1092,5783,1,443,58.41,SHIPPED
82717,359,2547,2166,5,420,12.57,OPEN
82718,232,130,7904,8,78,65.05,SHIPPED
82719,277,2750,2285,4,306,36.22,OPEN
82720,721,3404,2630,3,237,37.75,PARTIALLY_SHIPPED
82721,941,2538,5186,10,358,54.82,SHIPPED
82722,420,2856,4775,1,236,34.47,PARTIALLY_SHIPPED
82723,103,2437,1261,9,392,13.76,OPEN
82724,923,3355,3008,9,447,1.47,SHIPPED
82725,1060,343,3290,9,145,17.6,SHIPPED
82726,18,15,3489,1,328,39.03,OPEN
82727,1015,3074,6242,6,216,3.95,SHIPPED
82728,707,21,7647,4,349,29.1,PARTIALLY_SHIPPED
82729,191,3584,2599,10,87,14.93,SHIPPED
82730,945,865,2404,9,58,47.96,SHIPPED
82731,987,821,7685,8,339,14.95,PARTIALLY_SHIPPED
82732,580,3312,5327,3,226,38.69,SHIPPED
82733,427,495,2290,6,112,62.29,OPEN
82734,949,845,3428,2,34,8.98,OPEN
82735,827,540,5969,1,222,33.43,OPEN
82736,1010,3786,5675,2,21,16.26,CANCELLED
82737,293,3910,558,7,167,41.79,OPEN
82738,757,3671,1273,6,344,1.54,PARTIALLY_SHIPPED
82739,572,3620,5023,9,174,19.95,OPEN
82740,569,1268,3693,2,75,26.92,CANCELLED
82741,1019,3810,254,10,308,26.68,OPEN
82742,883,916,4034,5,303,6.58,OPEN
82743,643,2763,4994,4,311,43.98,SHIPPED
82744,918,3750,236,10,302,54.4,PARTIALLY_SHIPPED
82745,463,2559,5141,3,72,36.68,PARTIALLY_SHIPPED
82746,223,2434,2617,9,414,41.15,OPEN
82747,309,2730,5473,10,90,24.37,PARTIALLY_SHIPPED
82748,25,3790,4964,6,376,20.0,SHIPPED
82749,901,2789,6473,6,76,64.05,PARTIALLY_SHIPPED
82750,883,1025,7328,8,472,47.49,PARTIALLY_SHIPPED
82751,528,1153,7723,6,52,33.64,OPEN
82752,231,2643,7860,6,462,14.12,SHIPPED
82753,180,1090,1444,8,247,48.19,SHIPPED
82754,75,343,4740,7,374,42.86,SHIPPED
82755,250,2170,1291,1,483,15.87,OPEN
82756,425,888,7459,2,48,31.28,SHIPPED
82757,430,586,4206,9,376,48.03,SHIPPED
82758,586,1857,7534,7,283,25.37,OPEN
82759,237,1146,7177,4,173,11.24,SHIPPED
82760,87,2318,3585,3,123,16.07,SHIPPED
82761,795,108,5676,1,353,5.86,PARTIALLY_SHIPPED
82762,382,2118,7983,3,260,19.53,SHIPPED
82763,527,815,253,1,145,23.53,SHIPPED
82764,365,1700,7743,1,110,16.56,OPEN
82765,737,2098,7545,1,472,3.53,OPEN
82766,679,3909,845,3,274,2.95,PARTIALLY_SHIPPED
82767,407,83,937,9,60,6.39,SHIPPED
82768,37,3468,2822,6,164,7.45,PARTIALLY_SHIPPED
82769,370,1210,7720,8,2,50.87,OPEN
82770,475,2477,6753,2,85,48.69,SHIPPED
82771,860,1048,7797,3,146,24.04,PARTIALLY_SHIPPED
82772,203,3850,3978,10,337,21.41,SHIPPED
82773,1059,704,2398,3,414,11.07,SHIPPED
82774,907,764,2511,6,454,7.0,SHIPPED
82775,751,1564,3451,2,339,28.67,SHIPPED
82776,226,1646,3981,8,87,59.3,SHIPPED
82777,252,3174,2706,9,321,64.83,SHIPPED
82778,260,3630,4730,7,370,33.9,OPEN
82779,420,1857,2754,5,391,29.89,CANCELLED
82780,472,307,1464,6,153,29.7,OPEN
82781,708,2596,5888,2,271,17.12,OPEN
82782,568,2608,1300,5,56,20.68,OPEN
82783,224,624,212,2,275,30.96,SHIPPED
82784,522,3148,6314,7,90,23.96,OPEN
82785,999,1450,1893,8,320,53.22,PARTIALLY_SHIPPED
82786,539,3796,7423,3,100,12.71,SHIPPED
82787,413,1377,2127,8,132,15.72,OPEN
82788,844,2365,3334,7,493,6.03,SHIPPED
82789,242,1852,3407,7,499,58.36,OPEN
82790,223,1431,2411,10,135,18.7,SHIPPED
82791,625,713,7236,8,19,53.6,OPEN
82792,274,3125,459,4,201,18.67,OPEN
82793,153,348,3956,4,15,39.13,PARTIALLY_SHIPPED
82794,478,243,7084,8,336,36.07,OPEN
82795,671,3271,4299,4,446,38.35,OPEN
82796,322,698,2910,10,472,67.88,OPEN
82797,316,1931,1519,4,153,29.42,SHIPPED
82798,431,3576,7790,7,449,6.4,CANCELLED
82799,485,3554,2921,2,381,11.71,OPEN
82800,859,1548,5566,9,294,27.37,OPEN
82801,438,1933,881,3,65,7.39,CANCELLED
82802,548,1218,2515,7,378,1.94,SHIPPED
82803,71,338,5737,5,131,17.97,SHIPPED
82804,41,3095,5819,9,438,36.17,PARTIALLY_SHIPPED
82805,511,3137,7370,8,414,41.11,SHIPPED
82806,1068,1663,7908,6,195,27.4,PARTIALLY_SHIPPED
82807,617,1997,443,8,111,19.96,PARTIALLY_SHIPPED
82808,763,3425,7000,6,452,6.29,SHIPPED
82809,592,2683,204,1,230,33.06,SHIPPED
82810,2,55,312,4,328,2.89,SHIPPED
82811,735,1246,4226,7,462,37.79,SHIPPED
82812,665,2995,574,5,140,30.13,PARTIALLY_SHIPPED
82813,786,836,5988,9,332,34.5,OPEN
82814,923,82,7201,1,92,46.95,OPEN
82815,69,3843,7703,3,459,12.21,SHIPPED
82816,43,3341,3044,8,444,29.31,PARTIALLY_SHIPPED
82817,720,3126,7843,10,474,19.83,PARTIALLY_SHIPPED
82818,952,2504,5020,8,292,34.81,SHIPPED
82819,944,3923,214,8,157,22.5,OPEN
82820,918,2687,3403,4,423,39.55,SHIPPED
82821,167,2788,4351,1,84,42.12,PARTIALLY_SHIPPED
82822,704,1810,583,8,361,42.07,SHIPPED
82823,931,3249,5309,7,375,31.69,SHIPPED
82824,590,3011,3070,5,479,35.1,SHIPPED
82825,84,3279,7099,5,339,26.96,SHIPPED
82826,1038,2062,2531,4,372,51.47,OPEN
82827,239,1141,2394,4,281,45.33,PARTIALLY_SHIPPED
82828,802,603,6000,7,172,22.25,SHIPPED
82829,275,1806,580,4,249,9.73,OPEN
82830,234,2433,2825,6,230,62.22,OPEN
82831,302,3453,1150,8,108,17.92,SHIPPED
82832,440,3932,6700,5,229,66.53,PARTIALLY_SHIPPED
82833,265,2977,4415,8,55,42.79,OPEN
82834,218,3363,6642,6,2,30.33,PARTIALLY_SHIPPED
82835,219,1897,7582,7,246,49.93,OPEN
82836,505,3999,7302,2,431,43.53,CANCELLED
82837,657,2410,3099,6,496,5.66,PARTIALLY_SHIPPED
82838,476,1520,4009,9,97,14.33,OPEN
82839,183,2653,5565,3,124,35.35,SHIPPED
82840,201,2043,6531,5,399,31.46,CANCELLED
82841,886,941,1649,6,73,54.97,PARTIALLY_SHIPPED
82842,986,3876,7174,8,274,34.52,SHIPPED
82843,7,1142,5145,3,3,29.84,OPEN
82844,970,1595,2481,6,48,30.84,SHIPPED
82845,369,2041,5691,9,480,15.72,PARTIALLY_SHIPPED
82846,471,2314,4702,6,369,11.64,OPEN
82847,695,3770,5428,6,111,34.29,PARTIALLY_SHIPPED
82848,69,3257,2720,2,289,45.4,PARTIALLY_SHIPPED
82849,324,120,6297,8,57,36.38,PARTIALLY_SHIPPED
82850,377,3251,825,8,441,47.18,OPEN
82851,739,2869,7288,3,93,50.92,OPEN
82852,130,340,6312,10,447,5.78,CANCELLED
82853,1010,1306,7725,3,338,0.89,OPEN
82854,91,796,5544,7,179,63.8,SHIPPED
82855,969,1355,3378,4,106,9.91,OPEN
82856,982,80,7586,9,416,44.95,SHIPPED
82857,633,2955,301,5,487,31.33,OPEN
82858,297,214,7639,10,325,52.03,OPEN
82859,1049,3326,6342,4,390,43.8,OPEN
82860,840,3309,2144,4,378,29.96,SHIPPED
82861,235,437,5183,7,306,9.33,CANCELLED
82862,622,2123,1944,7,314,51.01,OPEN
82863,957,1041,5562,8,272,15.41,OPEN
82864,66,735,3242,7,266,64.62,OPEN
82865,160,3412,5051,4,80,28.36,SHIPPED
82866,266,488,6358,8,325,55.31,SHIPPED
82867,191,143,7564,2,206,18.68,OPEN
82868,828,1225,4600,5,343,58.41,SHIPPED
82869,443,3760,7807,9,79,60.21,SHIPPED
82870,505,522,4259,1,387,38.18,SHIPPED
82871,617,1618,6791,8,238,67.26,SHIPPED
82872,954,1694,7960,6,228,38.96,OPEN
82873,322,593,7970,3,82,31.52,OPEN
82874,898,501,1805,3,134,26.88,OPEN
82875,192,3681,622,3,393,46.3,SHIPPED
82876,887,835,6473,10,328,21.86,OPEN
82877,265,2720,3884,2,229,34.61,OPEN
82878,1057,98,2347,8,59,30.26,OPEN
82879,878,456,1890,3,283,42.96,OPEN
82880,489,3071,317,9,442,41.62,SHIPPED
82881,408,145,3721,10,417,39.22,OPEN
82882,1054,3241,2417,6,157,46.68,CANCELLED
82883,640,929,7520,5,188,2.31,OPEN
82884,442,3133,5626,4,428,2.6,OPEN
82885,531,1975,3882,6,125,23.33,OPEN
82886,104,3173,2066,2,206,7.32,PARTIALLY_SHIPPED
82887,202,1596,6335,4,355,62.73,PARTIALLY_SHIPPED
82888,977,1949,164,8,47,46.06,SHIPPED
82889,484,3273,2164,2,128,41.64,PARTIALLY_SHIPPED
82890,38,2482,556,7,363,10.75,OPEN
82891,622,125,3419,9,402,20.25,OPEN
82892,875,2186,4794,9,481,46.33,OPEN
82893,457,905,6103,1,275,15.48,SHIPPED
82894,451,1280,4952,3,318,34.89,OPEN
82895,351,2877,922,3,486,28.82,SHIPPED
82896,1032,2749,7436,1,149,59.9,SHIPPED
82897,823,1704,7458,6,428,3.05,OPEN
82898,691,1221,6470,3,10,64.45,SHIPPED
82899,544,3041,7416,5,307,32.08,OPEN
82900,688,3807,275,9,79,43.84,SHIPPED
82901,431,3262,7418,10,326,39.38,OPEN
82902,1080,1173,6853,10,58,7.29,OPEN
82903,235,3087,3896,6,371,5.6,OPEN
82904,435,216,50,4,481,50.43,SHIPPED
82905,939,2655,3720,4,254,18.86,SHIPPED
82906,273,337,7053,2,421,34.5,PARTIALLY_SHIPPED
82907,770,2792,3203,2,243,17.3,SHIPPED
82908,772,1456,3668,9,271,34.96,PARTIALLY_SHIPPED
82909,770,112,2840,4,64,20.31,PARTIALLY_SHIPPED
82910,1054,2643,6544,4,38,52.83,OPEN
82911,569,3037,4099,6,363,42.16,SHIPPED
82912,167,2614,4418,5,335,38.36,PARTIALLY_SHIPPED
82913,1039,3731,6280,7,472,10.3,SHIPPED
82914,867,1358,7842,6,337,50.19,SHIPPED
82915,853,2202,604,1,241,31.0,SHIPPED
82916,882,1001,5404,7,52,13.09,OPEN
82917,773,1539,4581,10,284,23.16,OPEN
82918,269,1274,7707,5,486,44.61,SHIPPED
82919,134,3570,3578,4,215,54.39,OPEN
82920,39,2410,2437,10,499,4.26,PARTIALLY_SHIPPED
82921,769,2067,2998,6,444,12.25,PARTIALLY_SHIPPED
82922,341,36,5585,2,297,4.84,SHIPPED
82923,855,3963,7141,10,326,11.95,SHIPPED
82924,351,2939,6110,4,238,21.14,PARTIALLY_SHIPPED
82925,812,2470,6239,7,474,56.49,SHIPPED
82926,779,617,2608,6,76,23.17,SHIPPED
82927,1030,3708,7894,3,319,21.04,SHIPPED
82928,503,1936,73,3,49,3.97,SHIPPED
82929,459,2119,7503,1,279,55.43,OPEN
82930,823,7,7130,2,447,29.7,OPEN
82931,278,1242,3122,6,406,4.91,SHIPPED
82932,1021,1931,1118,1,126,8.85,SHIPPED
82933,1075,1861,4241,6,405,37.72,OPEN
82934,256,1450,5937,7,270,8.43,SHIPPED
82935,139,1756,1010,4,494,10.92,PARTIALLY_SHIPPED
